# DG conservative solution coefficients
# nvar = 3
# ndof = 4
# nvol = 100
# x = x_center + jacobian*xi; basis_id uses Legendre P_(basis_id-1)
# columns: element_id basis_id x_center jacobian cons_1 ... cons_nvar
          21           4  0.20499999999954335        4.9999999999854605E-003   2.5094498151138480E-005  -2.9690980827418344E-005   8.7827905398044567E-005
          22           1  0.21499999999951419        4.9999999999853911E-003  0.99998692758402308        1.5462748005499627E-005   2.4999542565573458     
          22           2  0.21499999999951419        4.9999999999853911E-003  -1.1927297061166311E-004   1.4111798926072199E-004  -4.1743817226025528E-004
          22           3  0.21499999999951419        4.9999999999853911E-003  -5.1087126001074036E-005   6.0441087310882780E-005  -1.7879321929168760E-004
          22           4  0.21499999999951419        4.9999999999853911E-003   3.5250320985536690E-005  -4.1707914502067964E-005   1.2337073212685296E-004
          23           1  0.22499999999948500        4.9999999999854050E-003   1.0000527261195797       -6.2405920400909767E-005   2.5001845828886862     
          23           2  0.22499999999948500        4.9999999999854050E-003  -4.8902527735301531E-005   5.7832213595557207E-005  -1.7108795532849456E-004
          23           3  0.22499999999948500        4.9999999999854050E-003  -2.8491109139424389E-004   3.3709899098512949E-004  -9.9716746879789913E-004
          23           4  0.22499999999948500        4.9999999999854050E-003  -7.5029943150134370E-005   8.8757867718251843E-005  -2.6258513888649526E-004
          24           1  0.23499999999945587        4.9999999999854466E-003   1.0001268874528275       -1.5028859395434509E-004   2.5004444334592879     
          24           2  0.23499999999945587        4.9999999999854466E-003   6.9473873891453197E-004  -8.2226553284014882E-004   2.4321463442031127E-003
          24           3  0.23499999999945587        4.9999999999854466E-003   4.8978750337749227E-005  -5.8131711425028144E-005   1.7182130731407307E-004
          24           4  0.23499999999945587        4.9999999999854466E-003  -2.3170730107187123E-004   2.7424536693895351E-004  -8.1112860171502952E-004
          25           1  0.24499999999942670        4.9999999999854050E-003  0.99954867974166639        5.3366368097402313E-004   2.4984210138714964     
          25           2  0.24499999999942670        4.9999999999854050E-003  -1.5989936581616937E-004   1.8895662652886709E-004  -5.5917643590230339E-004
          25           3  0.24499999999942670        4.9999999999854050E-003   1.1694027001142595E-003  -1.3829036056930723E-003   4.0908731698490611E-003
          25           4  0.24499999999942670        4.9999999999854050E-003   3.5381670923327830E-004  -4.1785611685680503E-004   1.2359724880638956E-003
          26           1  0.25499999999939754        4.9999999999854466E-003  0.99999752493567973       -1.4521852133629425E-006   2.5000003154443395     
          26           2  0.25499999999939754        4.9999999999854466E-003  -3.4028788842238662E-003   4.0191928007181502E-003  -1.1895248944705755E-002
          26           3  0.25499999999939754        4.9999999999854466E-003  -2.9412523226755452E-003   3.4710847195191835E-003  -1.0276276600295004E-002
          26           4  0.25499999999939754        4.9999999999854466E-003  -2.6027711608773058E-004   2.9849190950065975E-004  -8.9513122044139427E-004
          27           1  0.26499999999936841        4.9999999999854050E-003  0.97991986253121899        2.3421173618736208E-002   2.4303811498613084     
          27           2  0.26499999999936841        4.9999999999854050E-003  -1.4448332912348368E-002   1.6674037339022181E-002  -4.9744107171532471E-002
          27           3  0.26499999999936841        4.9999999999854050E-003  -5.0034550563689945E-004   4.8098755248617659E-004  -1.5378251618292024E-003
          27           4  0.26499999999936841        4.9999999999854050E-003   2.0290072129922255E-004  -2.3840595894386333E-004   7.0671160355905143E-004
          28           1  0.27499999999933922        4.9999999999854328E-003  0.94970636570793798        5.7629040766806139E-002   2.3276244667261485     
          28           2  0.27499999999933922        4.9999999999854328E-003  -1.5428187056608386E-002   1.7128130833720990E-002  -5.1822270720907400E-002
          28           3  0.27499999999933922        4.9999999999854328E-003  -2.4020510718096276E-005  -9.0198672233971958E-005   1.3943901856140929E-004
          28           4  0.27499999999933922        4.9999999999854328E-003   7.7897944290281507E-006  -7.9123084113004449E-006   2.3323167984131590E-005
          29           1  0.28499999999931008        4.9999999999854050E-003  0.91883999926140891        9.1188324499166015E-002   2.2252697358791074     
          29           2  0.28499999999931008        4.9999999999854050E-003  -1.5398923289945462E-002   1.6383304423299293E-002  -5.0394837418706803E-002
          29           3  0.28499999999931008        4.9999999999854050E-003   2.6949455020593269E-005  -1.4898787423651676E-004   3.0943520674691087E-004
          29           4  0.28499999999931008        4.9999999999854050E-003   4.2543244090035957E-006  -3.2665330207681940E-006   1.0079015208070505E-005
          30           1  0.29499999999928095        4.9999999999854605E-003  0.88825929869735432       0.12301109929986920        2.1264851048951074     
          30           2  0.29499999999928095        4.9999999999854605E-003  -1.5169497955067500E-002   1.5425191614635155E-002  -4.8349676683866791E-002
          30           3  0.29499999999928095        4.9999999999854605E-003   4.5125397563053935E-005  -1.6708052870368587E-004   3.6139321576292012E-004
